gene_id,gene_symbol,pathway_id,pathway_name,degree
hsa:124905422,5S ribosomal RNA,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:124905424,5S ribosomal RNA,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:124905425,5S ribosomal RNA,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:124905426,5S ribosomal RNA,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:124905427,5S ribosomal RNA,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:124905428,5S ribosomal RNA,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:124905429,5S ribosomal RNA,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:124905430,5S ribosomal RNA,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:124905431,5S ribosomal RNA,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:124905432,5S ribosomal RNA,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:124905433,5S ribosomal RNA,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:124905434,5S ribosomal RNA,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:124905435,5S ribosomal RNA,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:124905436,5S ribosomal RNA,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:124905437,5S ribosomal RNA,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:124905438,5S ribosomal RNA,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:124906193,small nucleolar RNA U3,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:124906194,small nucleolar RNA U3,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:124906195,small nucleolar RNA U3,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:124906377,small nucleolar RNA U3,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:124906378,small nucleolar RNA U3,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:124906379,small nucleolar RNA U3,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:124906380,small nucleolar RNA U3,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:124906381,small nucleolar RNA U3,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:124906382,small nucleolar RNA U3,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:134430,WDR36,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:138716,RPP25L,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:1457,CSNK2A1,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:1459,CSNK2A2,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:1460,CSNK2B,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:166378,AFG2A,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:1736,DKC1,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:2091,FBL,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:22803,XRN2; 5'-3' exoribonuclease 2 isoform 2,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:23160,WDR43,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:23195,MDN1,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:23560,GTPBP4,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:25996,REXO2,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:26354,GNL3,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:26851,SNORD3B-1,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:27341,RRP7A,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:283106,CSNK2A3,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:28987,NOB1,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:29102,DROSHA,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:29107,NXT1,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:29889,GNL2,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:345630,FBLL1; RNA 2'-O-methyltransferase FBLL1,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:3692,EIF6,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:4809,SNU13,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:4931,NVL,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:51068,NMD3,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:51077,FCF1,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:51096,UTP18,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:51119,SBDS,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:51367,POP5,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:51602,NOP58,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:54433,GAR1,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:54464,XRN1,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:54552,GNL3L,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:54913,RPP25; ribonuclease P protein subunit p25,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:55127,HEATR1,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:55131,RBM28,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:55226,NAT10,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:55272,IMP3,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:55341,LSG1; large subunit GTPase 1 homolog,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:55505,NOP10,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:55651,NHP2,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:55781,RIOK2,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:55813,UTP6,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:55916,NXT2,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:56000,NXF3; nuclear RNA export factor 3,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:56001,NXF2,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:57455,REXO1,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:5822,PWP2,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:5901,RAN,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:6023,RMRP,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:65083,NOL6,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:6949,TCOF1,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:728343,NXF2B,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:7514,XPO1,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:780851,SNORD3A,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:780852,SNORD3B-2,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:780853,SNORD3C,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:780854,SNORD3D,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:79631,EFL1,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:81691,REXO5,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:83732,RIOK1,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:84128,WDR75,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:84135,UTP15,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:84916,UTP4,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:92856,IMP4,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:9724,UTP14C,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:9790,BMS1,path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),0
hsa:100008587,RNA5-8SN5,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:100008588,RNA18SN5,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:100008589,RNA28SN5,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:100169751,RNA5S1,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:100169753,RNA5S2,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:100169754,RNA5S3,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:100169755,RNA5S4,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:100169756,RNA5S5,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:100169757,RNA5S6,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:100169758,RNA5S7,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:100169759,RNA5S8,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:100169760,RNA5S9,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:100169761,RNA5S10,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:100169762,RNA5S11,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:100169763,RNA5S12,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:100169764,RNA5S13,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:100169765,RNA5S14,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:100169766,RNA5S15,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:100169767,RNA5S16,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:100169768,RNA5S17,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:100526842,RPL17-C18orf32,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:100529097,RPL36A-HNRNPH2; RPL36A-HNRNPH2 protein isoform a,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:100529239,RPS10-NUDT3; RPS10-NUDT3 protein,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:10240,MRPS31,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:102723573,40S ribosomal protein S8-like,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:102724737,40S ribosomal protein S8-like,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:10399,RACK1,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:10573,MRPL28,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:106631781,RNA18SN1,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:106632260,RNA5-8SN1,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:106632264,RNA28SN1,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:10884,MRPS30,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:109864272,RNA28SN4,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:109864273,RNA18SN4,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:109864274,RNA5-8SN4,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:109864280,RNA18SN2; RNA,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:109864281,RNA5-8SN2,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:109864282,RNA28SN2; RNA,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:109910380,RNA18SN3; RNA,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:109910381,RNA5-8SN3; RNA,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:109910382,RNA28SN3; RNA,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:11222,MRPL3,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:11224,RPL35,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:116540,MRPL53,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:116541,MRPL54,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:116832,RPL39L,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:118487,CHCHD1,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:122704,MRPL52,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:124905422,5S ribosomal RNA,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:124905424,5S ribosomal RNA,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:124905425,5S ribosomal RNA,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:124905426,5S ribosomal RNA,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:124905427,5S ribosomal RNA,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:124905428,5S ribosomal RNA,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:124905429,5S ribosomal RNA,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:124905430,5S ribosomal RNA,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:124905431,5S ribosomal RNA,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:124905432,5S ribosomal RNA,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:124905433,5S ribosomal RNA,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:124905434,5S ribosomal RNA,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:124905435,5S ribosomal RNA,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:124905436,5S ribosomal RNA,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:124905437,5S ribosomal RNA,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:124905438,5S ribosomal RNA,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:124995,MRPL10,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:128308,MRPL55,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:140032,RPS4Y2,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:140801,RPL10L,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:200916,RPL22L1; ribosomal protein eL22-like isoform 1,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:2197,FAU,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:219927,MRPL21,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:23107,MRPS27,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:23521,RPL13A,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:25873,RPL36,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:26589,MRPL46,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:28957,MRPS28,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:28973,MRPS18B,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:28977,MRPL42,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:28998,MRPL13,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:29074,MRPL18,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:29088,MRPL15,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:29093,MRPL22,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:3396,MRPL58,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:388524,RPSA2,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:3921,RPSA,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:4549,RNR1,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:4550,RNR2,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:4736,RPL10A,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:51021,MRPS16,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:51023,MRPS18C,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:51065,RPS27L; ribosomal protein eS27-like,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:51069,MRPL2,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:51073,MRPL4,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:51081,MRPS7,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:51116,MRPS2,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:51121,RPL26L1,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:51187,RSL24D1,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:51253,MRPL37,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:51258,MRPL51,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:51263,MRPL30,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:51264,MRPL27,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:51318,MRPL35,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:51373,MRPS17,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:51642,MRPL48,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:51649,MRPS23,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:51650,MRPS33,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:54148,MRPL39,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:54460,MRPS21,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:54534,MRPL50,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:54948,MRPL16,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:54998,AURKAIP1,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:55037,PTCD3,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:55052,MRPL20,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:55168,MRPS18A,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:55173,MRPS10,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:56945,MRPS22,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:57129,MRPL47,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:60488,MRPS35,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6122,RPL3,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6123,RPL3L,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6124,RPL4,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6125,RPL5,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6128,RPL6,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6129,RPL7,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6130,RPL7A,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6132,RPL8,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6133,RPL9,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6134,RPL10,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6135,RPL11,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6136,RPL12,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6137,RPL13,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6138,RPL15,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6139,RPL17,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6141,RPL18,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6142,RPL18A,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6143,RPL19,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6144,RPL21,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6146,RPL22,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6147,RPL23A,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6150,MRPL23,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6152,RPL24,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6154,RPL26,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6155,RPL27,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6156,RPL30,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6157,RPL27A,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6158,RPL28,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6159,RPL29,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6160,RPL31,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6161,RPL32,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6164,RPL34,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6165,RPL35A,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6166,RPL36AL,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6167,RPL37,path:hsa03010,Ribosome - Homo sapiens (human),0
hsa:6168,RPL37A,path:hsa03010,Ribosome - Homo sapiens (human),0
