pathway_id,pathway_name,gene_id,kegg_gene_symbol,gene_symbol,entrez,tdc_idx,matched_via,category,is_enzyme,degree,betweenness,is_articulation,importance
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:109,ADCY3,ADCY3,109,2529,direct,Organismal Systems,True,2,0.0233100233100233,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:110117499,P3R3URF-PIK3R3,,,,unmatched,Organismal Systems,False,2,0.0159840159840159,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:111,ADCY5,ADCY5,111,4726,direct,Organismal Systems,True,2,0.0233100233100233,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:112,ADCY6,ADCY6,112,14280,direct,Organismal Systems,True,2,0.0233100233100233,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:113,ADCY7,ADCY7,113,17645,direct,Organismal Systems,True,2,0.0233100233100233,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:114,ADCY8,ADCY8,114,10355,direct,Organismal Systems,True,2,0.0233100233100233,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:115,ADCY9,ADCY9,115,17274,direct,Organismal Systems,True,2,0.0233100233100233,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:125115,KRT40,KRT40,125115,18702,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:1385,CREB1,CREB1,1385,3645,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:1386,ATF2,ATF2,1386,3461,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:1388,ATF6B,ATF6B,1388,7646,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:147183,KRT25,KRT25,147183,18692,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:148327,CREB3L4,CREB3L4,148327,1490,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:1509,CTSD,CTSD,1509,12474,direct,Organismal Systems,True,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:162605,KRT28,KRT28,162605,18695,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:163688,CALML6,CALML6,163688,67,direct,Organismal Systems,False,2,0.0043290043290043,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:1839,HBEGF,HBEGF,1839,6861,direct,Organismal Systems,False,2,0.0139860139860139,False,0.6666666666666667
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:192666,KRT24,KRT24,192666,18691,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:1956,EGFR,EGFR,1956,8870,direct,Organismal Systems,True,3,0.0263070263070263,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:196883,ADCY4,ADCY4,196883,15762,direct,Organismal Systems,True,2,0.0233100233100233,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:207,AKT1,AKT1,207,16304,direct,Organismal Systems,True,2,0.0149850149850149,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:208,AKT2,AKT2,208,20648,direct,Organismal Systems,True,2,0.0149850149850149,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:2099,ESR1,ESR1,2099,8378,direct,Organismal Systems,False,3,0.0156510156510156,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:2100,ESR2,ESR2,2100,15974,direct,Organismal Systems,False,3,0.0156510156510156,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:2288,FKBP4,FKBP4,2288,13904,direct,Organismal Systems,True,0,0.0,False,0.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:2289,FKBP5,FKBP5,2289,7734,direct,Organismal Systems,True,0,0.0,False,0.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:23236,PLCB1,PLCB1,23236,21431,direct,Organismal Systems,True,3,0.0186480186480186,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:2353,FOS,FOS,2353,16088,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:2550,GABBR1,GABBR1,2550,7528,direct,Organismal Systems,False,2,0.0053280053280053,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:25759,SHC2,SHC2,25759,19780,direct,Organismal Systems,False,2,0.0219780219780219,False,0.6666666666666667
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:25984,KRT23,KRT23,25984,18700,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:2770,GNAI1,GNAI1,2770,9028,direct,Organismal Systems,False,2,0.0099900099900099,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:2771,GNAI2,GNAI2,2771,4344,direct,Organismal Systems,False,2,0.0099900099900099,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:2773,GNAI3,GNAI3,2773,1132,direct,Organismal Systems,False,2,0.0099900099900099,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:2775,GNAO1,GNAO1,2775,17681,direct,Organismal Systems,False,2,0.0099900099900099,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:2776,GNAQ,GNAQ,2776,10839,direct,Organismal Systems,False,2,0.0053280053280053,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:2778,GNAS,GNAS,2778,21889,direct,Organismal Systems,False,3,0.0289710289710289,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:2852,GPER1,GPER1,2852,8515,direct,Organismal Systems,False,2,0.0079920079920079,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:2885,GRB2,GRB2,2885,19239,direct,Organismal Systems,False,2,0.0236430236430236,False,0.6666666666666667
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:2911,GRM1,GRM1,2911,8338,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3265,HRAS,HRAS,3265,12424,direct,Organismal Systems,False,2,0.0286380286380286,False,0.6666666666666667
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3303,HSPA1A,HSPA1A,3303,7627,direct,Organismal Systems,False,0,0.0,False,0.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3304,HSPA1B,HSPA1B,3304,7628,direct,Organismal Systems,False,0,0.0,False,0.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3305,HSPA1L,HSPA1L,3305,7626,direct,Organismal Systems,False,0,0.0,False,0.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3310,HSPA6,HSPA6,3310,1700,direct,Organismal Systems,False,0,0.0,False,0.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3312,HSPA8,HSPA8,3312,13756,direct,Organismal Systems,False,0,0.0,False,0.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3320,HSP90AA1,HSP90AA1,3320,16268,direct,Organismal Systems,False,0,0.0,False,0.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3326,HSP90AB1,HSP90AB1,3326,7865,direct,Organismal Systems,False,0,0.0,False,0.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:342574,KRT27,KRT27,342574,18694,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:353288,KRT26,KRT26,353288,18693,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3708,ITPR1,ITPR1,3708,3953,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3709,ITPR2,ITPR2,3709,14174,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3710,ITPR3,ITPR3,3710,7706,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3725,JUN,JUN,3725,840,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3760,KCNJ3,KCNJ3,3760,3344,direct,Organismal Systems,False,3,0.0249750249750249,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3762,KCNJ5,KCNJ5,3762,13836,direct,Organismal Systems,False,3,0.0249750249750249,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3763,KCNJ6,KCNJ6,3763,22147,direct,Organismal Systems,False,3,0.0249750249750249,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3765,KCNJ9,KCNJ9,3765,1652,direct,Organismal Systems,False,3,0.0249750249750249,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3845,KRAS,KRAS,3845,14168,direct,Organismal Systems,False,2,0.0286380286380286,False,0.6666666666666667
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3857,KRT9,KRT9,3857,18749,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3858,KRT10,KRT10,3858,18696,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3859,KRT12,KRT12,3859,18698,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3860,KRT13,KRT13,3860,18745,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3861,KRT14,KRT14,3861,18750,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3866,KRT15,KRT15,3866,18746,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3868,KRT16,KRT16,3868,18751,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3872,KRT17,KRT17,3872,18752,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3875,KRT18,KRT18,3875,14384,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3880,KRT19,KRT19,3880,18747,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3881,KRT31,KRT31,3881,18738,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3882,KRT32,KRT32,3882,18742,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3883,KRT33A,KRT33A,3883,18735,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3884,KRT33B,KRT33B,3884,18736,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3885,KRT34,KRT34,3885,18737,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:3886,KRT35,KRT35,3886,18743,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:390792,KRT39,KRT39,390792,18701,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:399694,SHC4,SHC4,399694,16596,direct,Organismal Systems,False,2,0.0219780219780219,False,0.6666666666666667
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:4313,MMP2,MMP2,4313,17672,direct,Organismal Systems,True,2,0.0139860139860139,False,0.6666666666666667
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:4318,MMP9,MMP9,4318,21782,direct,Organismal Systems,True,2,0.0139860139860139,False,0.6666666666666667
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:468,ATF4,ATF4,468,22666,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:4846,NOS3,NOS3,4846,9585,direct,Organismal Systems,True,3,0.0146520146520146,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:4893,NRAS,NRAS,4893,1218,direct,Organismal Systems,False,2,0.0286380286380286,False,0.6666666666666667
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:4988,OPRM1,OPRM1,4988,8386,direct,Organismal Systems,False,2,0.0053280053280053,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:51806,CALML5,CALML5,51806,11487,direct,Organismal Systems,False,2,0.0043290043290043,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:5241,PGR,PGR,5241,13551,direct,Organismal Systems,False,2,0.0029970029970029,False,0.6666666666666667
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:5290,PIK3CA,PIK3CA,5290,5076,direct,Organismal Systems,True,2,0.0159840159840159,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:5291,PIK3CB,PIK3CB,5291,4865,direct,Organismal Systems,True,2,0.0159840159840159,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:5293,PIK3CD,PIK3CD,5293,151,direct,Organismal Systems,True,2,0.0159840159840159,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:5295,PIK3R1,PIK3R1,5295,6454,direct,Organismal Systems,False,2,0.0159840159840159,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:5296,PIK3R2,PIK3R2,5296,20313,direct,Organismal Systems,False,2,0.0159840159840159,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:5330,PLCB2,PLCB2,5330,16473,direct,Organismal Systems,True,3,0.0186480186480186,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:5331,PLCB3,PLCB3,5331,13168,direct,Organismal Systems,True,3,0.0186480186480186,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:5332,PLCB4,PLCB4,5332,21432,direct,Organismal Systems,True,3,0.0186480186480186,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:53358,SHC3,SHC3,53358,10891,direct,Organismal Systems,False,2,0.0219780219780219,False,0.6666666666666667
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:5443,POMC,POMC,5443,2533,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:54474,KRT20,KRT20,54474,18699,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:5566,PRKACA,PRKACA,5566,20207,direct,Organismal Systems,True,3,0.0263070263070263,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:5567,PRKACB,PRKACB,5567,955,direct,Organismal Systems,True,3,0.0263070263070263,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:5568,PRKACG,PRKACG,5568,10793,direct,Organismal Systems,True,3,0.0263070263070263,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:5580,PRKCD,PRKCD,5580,4421,direct,Organismal Systems,True,2,0.0219780219780219,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:5594,MAPK1,MAPK1,5594,22398,direct,Organismal Systems,True,4,0.0416250416250416,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:5595,MAPK3,MAPK3,5595,17536,direct,Organismal Systems,True,4,0.0416250416250416,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:5604,MAP2K1,MAP2K1,5604,16736,direct,Organismal Systems,True,2,0.0079920079920079,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:5605,MAP2K2,MAP2K2,5605,19910,direct,Organismal Systems,True,2,0.0079920079920079,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:5894,RAF1,RAF1,5894,4024,direct,Organismal Systems,True,3,0.0539460539460539,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:5914,RARA,RARA,5914,18682,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:596,BCL2,BCL2,596,19695,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:6464,SHC1,SHC1,6464,1513,direct,Organismal Systems,False,2,0.0219780219780219,False,0.6666666666666667
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:64764,CREB3L2,CREB3L2,64764,9441,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:6654,SOS1,SOS1,6654,2664,direct,Organismal Systems,False,2,0.0259740259740259,False,0.6666666666666667
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:6655,SOS2,SOS2,6655,15870,direct,Organismal Systems,False,2,0.0259740259740259,False,0.6666666666666667
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:6667,SP1; transcription factor Sp1 isoform a,SP1,6667,14401,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:6714,SRC,SRC,6714,21671,direct,Organismal Systems,True,3,0.0196470196470196,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:7031,TFF1,TFF1,7031,22194,direct,Organismal Systems,False,2,0.0029970029970029,False,0.6666666666666667
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:7039,TGFA,TGFA,7039,2843,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:7184,HSP90B1,HSP90B1,7184,14785,direct,Organismal Systems,False,0,0.0,False,0.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:801,CALM1,CALM1,801,16157,direct,Organismal Systems,False,2,0.0043290043290043,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:805,CALM2,CALM2,805,2717,direct,Organismal Systems,False,2,0.0043290043290043,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:808,CALM3,CALM3,808,20851,direct,Organismal Systems,False,2,0.0043290043290043,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:810,CALML3,CALML3,810,11489,direct,Organismal Systems,False,2,0.0043290043290043,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:8202,NCOA3,NCOA3,8202,21799,direct,Organismal Systems,True,0,0.0,False,0.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:84699,CREB3L3,CREB3L3,84699,19911,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:8503,PIK3R3,PIK3R3,8503,720,direct,Organismal Systems,False,2,0.0159840159840159,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:8648,NCOA1,NCOA1,8648,2526,direct,Organismal Systems,True,0,0.0,False,0.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:8687,KRT38,KRT38,8687,18741,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:8688,KRT37,KRT37,8688,18740,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:8689,KRT36,KRT36,8689,18744,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:90993,CREB3L1,CREB3L1,90993,12872,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:9166,EBAG9,EBAG9,9166,10265,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:91860,CALML4,CALML4,91860,16753,direct,Organismal Systems,False,2,0.0043290043290043,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:9568,GABBR2,GABBR2,9568,10985,direct,Organismal Systems,False,2,0.0053280053280053,True,1.0
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:9586,CREB5,CREB5,9586,8704,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04915,Estrogen signaling pathway - Homo sapiens (human),hsa:9687,GREB1; protein GREB1 isoform a,GREB1,9687,2471,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:10488,CREB3,CREB3,10488,10692,direct,Organismal Systems,False,0,0.0,False,0.0
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:107,ADCY1,ADCY1,107,8837,direct,Organismal Systems,True,1,0.0,False,0.5
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:108,ADCY2,ADCY2,108,6221,direct,Organismal Systems,True,1,0.0,False,0.5
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:109,ADCY3,ADCY3,109,2529,direct,Organismal Systems,True,1,0.0,False,0.5
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:111,ADCY5,ADCY5,111,4726,direct,Organismal Systems,True,1,0.0,False,0.5
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:112,ADCY6,ADCY6,112,14280,direct,Organismal Systems,True,1,0.0,False,0.5
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:11211,FZD10,FZD10,11211,15051,direct,Organismal Systems,False,2,0.0084566596194503,True,1.0
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:113,ADCY7,ADCY7,113,17645,direct,Organismal Systems,True,1,0.0,False,0.5
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:114,ADCY8,ADCY8,114,10355,direct,Organismal Systems,True,1,0.0,False,0.5
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:115,ADCY9,ADCY9,115,17274,direct,Organismal Systems,True,1,0.0,False,0.5
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:1385,CREB1,CREB1,1385,3645,direct,Organismal Systems,False,0,0.0,False,0.0
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:1387,CREBBP,CREBBP,1387,17272,direct,Organismal Systems,True,0,0.0,False,0.0
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:148327,CREB3L4,CREB3L4,148327,1490,direct,Organismal Systems,False,0,0.0,False,0.0
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:1499,CTNNB1,CTNNB1,1499,4181,direct,Organismal Systems,False,2,0.0211416490486257,True,1.0
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:163688,CALML6,CALML6,163688,67,direct,Organismal Systems,False,2,0.0063424947145877,True,1.0
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:1638,DCT,DCT,1638,15472,direct,Organismal Systems,True,1,0.0,False,0.5
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:1855,DVL1,DVL1,1855,42,direct,Organismal Systems,False,2,0.0190274841437632,True,1.0
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:1856,DVL2; segment polarity protein dishevelled homolog DVL-2,DVL2,1856,18225,direct,Organismal Systems,False,2,0.0190274841437632,True,1.0
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:1857,DVL3,DVL3,1857,5116,direct,Organismal Systems,False,2,0.0190274841437632,True,1.0
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:1906,EDN1,EDN1,1906,7356,direct,Organismal Systems,False,1,0.0,False,0.5
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:1910,EDNRB,EDNRB,1910,15433,direct,Organismal Systems,False,2,0.0063424947145877,True,1.0
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:196883,ADCY4,ADCY4,196883,15762,direct,Organismal Systems,True,1,0.0,False,0.5
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:2033,EP300,EP300,2033,22684,direct,Organismal Systems,True,0,0.0,False,0.0
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:23236,PLCB1,PLCB1,23236,21431,direct,Organismal Systems,True,3,0.0169133192389006,True,1.0
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:2535,FZD2,FZD2,2535,18853,direct,Organismal Systems,False,2,0.0084566596194503,True,1.0
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:2770,GNAI1,GNAI1,2770,9028,direct,Organismal Systems,False,2,0.0105708245243128,True,1.0
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:2771,GNAI2,GNAI2,2771,4344,direct,Organismal Systems,False,2,0.0105708245243128,True,1.0
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:2773,GNAI3,GNAI3,2773,1132,direct,Organismal Systems,False,2,0.0105708245243128,True,1.0
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:2775,GNAO1,GNAO1,2775,17681,direct,Organismal Systems,False,2,0.0105708245243128,True,1.0
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:2776,GNAQ,GNAQ,2776,10839,direct,Organismal Systems,False,2,0.014799154334038,True,1.0
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:2778,GNAS,GNAS,2778,21889,direct,Organismal Systems,False,2,0.0031712473572938,True,1.0
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:2932,GSK3B; glycogen synthase kinase-3 beta isoform 2,GSK3B,2932,4689,direct,Organismal Systems,True,2,0.0211416490486257,True,1.0
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:3265,HRAS,HRAS,3265,12424,direct,Organismal Systems,False,2,0.014799154334038,True,1.0
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:3815,KIT,KIT,3815,5557,direct,Organismal Systems,True,2,0.0084566596194503,True,1.0
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:3845,KRAS,KRAS,3845,14168,direct,Organismal Systems,False,2,0.014799154334038,True,1.0
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:4157,MC1R,MC1R,4157,18054,direct,Organismal Systems,False,3,0.0052854122621564,True,1.0
path:hsa04916,Melanogenesis - Homo sapiens (human),hsa:4254,KITLG,KITLG,4254,14685,direct,Organismal Systems,False,1,0.0,False,0.5
