idx,gene_symbol,entrez
1208,AP4B1,10717
1209,DCLRE1B,64858
1210,HIPK1-AS1,101928846
1211,HIPK1,204851
1212,OLFML3,56944
1213,SYT6,148281
1214,TRIM33,51592
1215,BCAS2,10286
1216,DENND2C,163259
1217,AMPD1,270
1218,NRAS,4893
1219,CSDE1,7812
1220,SIKE1,80143
1221,SYCP1,6847
1222,TSPAN2,10100
1223,NGF,4803
1224,VANGL1,81839
1225,CASQ2,845
1226,NHLH2,4808
1227,LOC101928995,101928995
1228,LOC101928977,101928977
1229,SLC22A15,55356
1230,MAB21L3,126868
1231,ATP1A1,476
1232,ATP1A1-AS1,84852
1233,LOC101929023,101929023
1234,CD58,965
1235,IGSF3,3321
1236,C1orf137,388667
1237,CD2,914
1238,PTGFRN,5738
1239,CD101,9398
1240,LOC101929099,101929099
1241,TTF2,8458
1242,TRIM45,80263
1243,VTCN1,79679
1244,MAN1A2,10905
1245,FAM46C,54855
1246,GDAP2,54834
1247,WDR3,10885
1248,SPAG17,200162
1249,TBX15,6913
1250,WARS2,10352
1251,WARS2-IT1,104472716
1252,LOC101929147,101929147
1253,HAO2,51179
1254,HSD3B2,3284
1255,HSD3B1,3283
1256,HSD3BP4,128102
1257,LINC00622,644242
1258,ZNF697,90874
1259,PHGDH,26227
1260,HMGCS2,3158
1261,REG4,83998
1262,NBPF7,343505
1263,ADAM30,11085
1264,NOTCH2,4853
1265,FAM72B,653820
1266,HIST2H2BA,337875
1267,FCGR1B,2210
1268,SRGAP2-AS1,100873165
1269,SRGAP2B,647135
1270,EMBP1,647121
1271,ANKRD20A12P,100874392
1272,LOC102723769,102723769
1273,LINC01138,388685
1274,PPIAL4G,644591
1275,FAM72D,728833
1276,NBPF20,641590
1277,PFN1P2,767846
1278,NBPF9,400818
1279,LOC653513,653513
1280,PDE4DIP,9659
1281,SEC22B,9554
1282,NOTCH2NL,388677
1283,NBPF10,100132406
1284,LOC101928979,101928979
1285,HFE2,148738
1286,TXNIP,10628
1287,POLR3GL,84265
1288,ANKRD34A,284615
1289,LIX1L,128077
1290,RBM8A,9939
1291,GNRHR2,114814
1292,PEX11B,8799
1293,ITGA10,8515
1294,ANKRD35,148741
1295,PIAS3,10401
1296,NUDT17,200035
1297,POLR3C,10623
1298,RNF115,27246
1299,CD160,11126
1300,PDZK1,5174
1301,GPR89A,653519
1302,NBPF12,149013
1303,LOC728989,728989
1304,RNVU1-8,101447996
1305,NBPF13P,644861
1306,PRKAB2,5565
1307,PDIA3P1,171423
1308,FMO5,2330
1309,CHD1L,9557
1310,LINC00624,100289211
1311,BCL9,607
1312,ACP6,51205
1313,GJA5,2702
1314,GJA8,2703
1315,GPR89B,51463
1316,PDZK1P1,728939
1317,NBPF11,200030
1318,LOC101927468,101927468
1319,RNU1-13P,26860
1320,LOC100132057,100132057
1321,NBPF14,25832
1322,NBPF15,284565
1323,DRD5P2,1818
1324,LOC645166,645166
1325,LOC388692,388692
1326,LOC644634,644634
1327,FCGR1C,100132417
1328,PPIAL4A,164022
1329,LINC00869,57234
1330,LOC103091866,103091866
1331,RNVU1-20,101954268
1332,HIST2H2BF,440689
1333,FCGR1A,2209
1334,HIST2H3D,653604
1335,HIST2H4A,8370
1336,HIST2H3A,333932
1337,HIST2H2AA4,723790
1338,HIST2H2BC,337873
1339,HIST2H2AA3,8337
1340,HIST2H3C,126961
1341,HIST2H4B,554313
1342,HIST2H2BE,8349
1343,HIST2H2AC,8338
1344,HIST2H2AB,317772
1345,BOLA1,51027
1346,SV2A,9900
1347,SF3B4,10262
1348,MTMR11,10903
1349,OTUD7B,56957
1350,VPS45,11311
1351,PLEKHO1,51177
1352,ANP32E,81611
1353,CA14,23632
1354,APH1A,51107
1355,C1orf54,79630
1356,CIART,148523
1357,MRPS21,54460
1358,PRPF3,9129
1359,RPRD2,23248
1360,TARS2,80222
1361,ECM1,1893
1362,FALEC,100874054
1363,ADAMTSL4,54507
1364,C1orf138,574406
1365,MCL1,4170
1366,ENSA,2029
1367,GOLPH3L,55204
1368,HORMAD1,84072
1369,CTSS,1520
1370,CTSK,1513
1371,ARNT,405
1372,SETDB1,9869
1373,CERS2,29956
1374,ANXA9,8416
1375,FAM63A,55793
1376,PRUNE,58497
1377,BNIPL,149428
1378,C1orf56,54964
1379,CDC42SE1,56882
1380,MLLT11,10962
1381,GABPB2,126626
1382,SEMA6C,10500
1383,TNFAIP8L2,79626
1384,TNFAIP8L2-SCNM1,100534012
1385,LYSMD1,388695
1386,SCNM1,79005
1387,TMOD4,29765
1388,VPS72,6944
1389,PIP5K1A,8394
1390,PSMD4,5710
1391,ZNF687,57592
1392,PI4KB,5298
1393,RFX5,5993
1394,GBAT2,101927886
1395,SELENBP1,8991
1396,PSMB4,5692
1397,POGZ,23126
1398,CGN,57530
1399,TUFT1,7286
1400,SNX27,81609
1401,CELF3,11189
1402,RIIAD1,284485
1403,MRPL9,65005
1404,OAZ3,51686
1405,TDRKH,11022
1406,LINGO4,339398
1407,RORC,6097
1408,C2CD4D,100191040
1409,LOC100132111,100132111
1410,THEM5,284486
1411,THEM4,117145
1412,S100A10,6281
1413,NBPF18P,441908
1414,S100A11,6282
1415,LOC100131107,100131107
1416,TCHHL1,126637
1417,TCHH,7062
1418,RPTN,126638
1419,HRNR,388697
1420,FLG,2312
1421,FLG-AS1,339400
1422,FLG2,388698
1423,CRNN,49860
1424,LCE5A,254910
1425,CRCT1,54544
1426,LCE3E,353145
1427,LCE3D,84648
1428,LCE3C,353144
1429,LCE3B,353143
1430,LCE3A,353142
1431,LCE2D,353141
1432,LCE2C,353140
1433,LCE2B,26239
1434,LCE2A,353139
1435,LCE4A,199834
1436,C1orf68,100129271
1437,KPRP,448834
1438,LCE1F,353137
1439,LCE1E,353135
1440,LCE1D,353134
1441,LCE1C,353133
1442,LCE1B,353132
1443,LCE1A,353131
1444,LCE6A,448835
1445,SMCP,4184
1446,IVL,3713
1447,SPRR4,163778
1448,SPRR1A,6698
1449,SPRR3,6707
1450,SPRR1B,6699
1451,SPRR2D,6703
1452,SPRR2A,6700
1453,SPRR2B,6701
1454,SPRR2E,6704
1455,SPRR2F,6705
1456,SPRR2C,6702
1457,SPRR2G,6706
1458,LOC101928009,101928009
1459,LELP1,149018
1460,PRR9,574414
1461,LOR,4014
1462,PGLYRP3,114771
1463,PGLYRP4,57115
1464,S100A9,6280
1465,S100A12,6283
1466,S100A8,6279
1467,S100A7A,338324
1468,S100A7,6278
1469,S100A6,6277
1470,S100A5,6276
1471,S100A4,6275
1472,LOC101928034,101928034
1473,S100A3,6274
1474,S100A2,6273
1475,S100A16,140576
1476,S100A14,57402
1477,S100A13,6284
1478,S100A1,6271
1479,CHTOP,26097
1480,SNAPIN,23557
1481,ILF2,3608
1482,NPR1,4881
1483,INTS3,65123
1484,SLC27A3,11000
1485,LOC343052,343052
1486,GATAD2B,57459
1487,DENND4B,9909
1488,CRTC2,200186
1489,SLC39A1,27173
1490,CREB3L4,148327
1491,JTB,10899
1492,RAB13,5872
1493,RPS27,6232
1494,NUP210L,91181
1495,TPM3,7170
1496,C1orf189,388701
1497,C1orf43,25912
1498,UBAP2L,9898
1499,HAX1,10456
1500,AQP10,89872
1501,ATP8B2,57198
1502,IL6R,3570
1503,SHE,126669
1504,TDRD10,126668
1505,UBE2Q1,55585
1506,UBE2Q1-AS1,100874097
1507,CHRNB2,1141
1508,ADAR,103
1509,KCNN3,3782
1510,PMVK,10654
1511,PBXIP1,57326
1512,PYGO2,90780
1513,SHC1,6464
1514,CKS1B,1163
1515,FLAD1,80308
1516,LENEP,55891
1517,ZBTB7B,51043
1518,DCST2,127579
1519,DCST1,149095
1520,LOC100505666,100505666
1521,ADAM15,8751
1522,EFNA4,1945
1523,EFNA3,1944
1524,EFNA1,1942
1525,SLC50A1,55974
1526,DPM3,54344
1527,KRTCAP2,200185
1528,TRIM46,80128
1529,MUC1,4582
1530,THBS3,7059
1531,MTX1,4580
1532,GBAP1,2630
1533,GBA,2629
1534,FAM189B,10712
1535,SCAMP3,10067
1536,CLK2,1196
1537,HCN3,57657
1538,PKLR,5313
1539,FDPS,2224
1540,RUSC1-AS1,284618
1541,RUSC1,23623
1542,ASH1L,55870
1543,POU5F1P4,645682
1544,ASH1L-AS1,645676
1545,MSTO1,55154
1546,YY1AP1,55249
1547,DAP3,7818
1548,MSTO2P,100129405
1549,GON4L,54856
1550,SYT11,23208
1551,RIT1,6016
1552,KIAA0907,22889
1553,SNORA80E,677823
1554,SCARNA4,677771
1555,RXFP4,339403
1556,ARHGEF2,9181
1557,SSR2,6746
1558,UBQLN4,56893
1559,LAMTOR2,28956
1560,RAB25,57111
1561,MEX3A,92312
1562,LMNA,4000
1563,SEMA4A,64218
1564,SLC25A44,9673
1565,PMF1,11243
1566,PMF1-BGLAP,100527963
1567,BGLAP,632
1568,PAQR6,79957
1569,SMG5,23381
1570,TMEM79,84283
1571,GLMP,112770
1572,VHLL,391104
1573,CCT3,7203
1574,TSACC,128229
1575,RHBG,57127
1576,C1orf61,10485
1577,MEF2D,4209
1578,IQGAP3,128239
1579,TTC24,164118
1580,APOA1BP,128240
1581,GPATCH4,54865
1582,HAPLN2,60484
1583,BCAN,63827
1584,NES,10763
1585,CRABP2,1382
1586,ISG20L2,81875
1587,RRNAD1,51093
1588,MRPL24,79590
1589,HDGF,3068
1590,PRCC,5546
1591,SH2D2A,9047
1592,NTRK1,4914
1593,INSRR,3645
1594,PEAR1,375033
1595,LRRC71,149499
1596,ARHGEF11,9826
1597,ETV3L,440695
1598,ETV3,2117
1599,CYCSP52,360155
1600,FCRL5,83416
1601,FCRL4,83417
1602,FCRL3,115352
1603,FCRL2,79368
1604,FCRL1,115350
1605,CD5L,922
1606,KIRREL,55243
1607,LOC646268,646268
1608,CD1D,912
1609,CD1A,909
1610,CD1C,911
1611,CD1B,910
1612,CD1E,913
1613,OR10T2,128360
1614,OR10K2,391107
1615,OR10K1,391109
1616,OR10R2,343406
1617,OR6Y1,391112
1618,OR6P1,128366
1619,OR10X1,128367
1620,OR10Z1,128368
1621,SPTA1,6708
1622,OR6K2,81448
1623,OR6K3,391114
1624,OR6K6,128371
1625,OR6N1,128372
1626,OR6N2,81442
1627,MNDA,4332
1628,PYHIN1,149628
1629,IFI16,3428
1630,AIM2,9447
1631,CADM3,57863
1632,CADM3-AS1,100131825
1633,ACKR1,2532
1634,FCER1A,2205
1635,OR10J3,441911
1636,OR10J1,26476
1637,OR10J5,127385
1638,APCS,325
1639,CRP,1401
1640,DUSP23,54935
1641,FCRL6,343413
1642,SLAMF8,56833
1643,C1orf204,284677
1644,VSIG8,391123
1645,CFAP45,25790
1646,TAGLN2,8407
1647,IGSF9,57549
1648,SLAMF9,89886
1649,LINC01133,100505633
1650,PIGM,93183
1651,KCNJ10,3766
1652,KCNJ9,3765
1653,IGSF8,93185
1654,ATP1A2,477
1655,ATP1A4,480
1656,CASQ1,844
1657,LOC729867,729867
1658,PEA15,8682
1659,DCAF8,50717
1660,PEX19,5824
1661,COPA,1314
1662,SUMO1P3,474338
1663,NCSTN,23385
1664,NHLH1,4807
1665,VANGL2,57216
1666,SLAMF6,114836
1667,CD84,8832
1668,SLAMF1,6504
1669,CD48,962
1670,SLAMF7,57823
1671,LY9,4063
1672,CD244,51744
1673,ITLN1,55600
1674,LOC101928372,101928372
1675,ITLN2,142683
1676,F11R,50848
1677,TSTD1,100131187
1678,USF1,7391
1679,ARHGAP30,257106
1680,PVRL4,81607
1681,KLHDC9,126823
1682,PFDN2,5202
1683,NIT1,4817
1684,DEDD,9191
1685,UFC1,51506
1686,USP21,27005
1687,PPOX,5498
1688,B4GALT3,8703
1689,ADAMTS4,9507
1690,NDUFS2,4720
1691,FCER1G,2207
1692,APOA2,336
1693,TOMM40L,84134
1694,NR1I3,9970
1695,PCP4L1,654790
1696,MPZ,4359
1697,SDHC,6391
1698,CFAP126,257177
1699,FCGR2A,2212
1700,HSPA6,3310
1701,FCGR3A,2214
1702,FCGR2C,9103
1703,HSPA7,3311
1704,FCGR3B,2215
1705,FCGR2B,2213
1706,RPL31P11,641311
1707,FCRLA,84824
1708,FCRLB,127943
1709,DUSP12,11266
1710,ATF6,22926
1711,OLFML2B,25903
1712,NOS1AP,9722
1713,C1orf111,284680
1714,C1orf226,400793
1715,SH2D1B,117157
1716,UHMK1,127933
1717,UAP1,6675
1718,DDR2,4921
1719,HSD17B7,51478
1720,CCDC190,339512
1721,RGS4,5999
1722,RGS5,8490
1723,LOC101928404,101928404
1724,NUF2,83540
1725,LOC100422212,100422212
1726,PBX1,5087
1727,LOC100505795,100505795
1728,LMX1A,4009
1729,RXRG,6258
1730,LOC400794,400794
1731,LRRC52,440699
1732,MGST3,4259
1733,ALDH9A1,223
1734,LOC440700,440700
1735,TMCO1,54499
1736,LOC100147773,100147773
1737,UCK2,7371
1738,FAM78B,149297
1739,FMO9P,116123
1740,POGK,57645
1741,TADA1,117143
1742,ILDR2,387597
1743,MAEL,84944
1744,GPA33,10223
1745,DUSP27,92235
1746,LINC01363,101928484
1747,POU2F1,5451
1748,CD247,919
1749,CREG1,8804
1750,RCSD1,92241
1751,MPZL1,9019
1752,ADCY10,55811
1753,MPC2,25874
1754,DCAF6,55827
1755,GPR161,23432
1756,TIPRL,261726
1757,SFT2D2,375035
1758,ANKRD36BP1,84832
1759,TBX19,9095
1760,LOC100505918,100505918
1761,LOC101928565,101928565
1762,XCL2,6846
1763,XCL1,6375
1764,DPT,1805
1765,LINC00626,79100
1766,LINC00970,101978719
1767,ATP1B1,481
1768,NME7,29922
1769,BLZF1,8548
1770,CCDC181,57821
1771,SLC19A2,10560
1772,F5,2153
1773,SELP,6403
1774,SELL,6402
1775,SELE,6401
1776,METTL18,92342
1777,C1orf112,55732
1778,SCYL3,57147
1779,KIFAP3,22920
1780,METTL11B,149281
1781,LINC01142,284688
1782,LOC101928650,101928650
1783,GORAB,92344
1784,PRRX1,5396
1785,MROH9,80133
1786,FMO3,2328
1787,FMO6P,388714
1788,FMO2,2327
1789,FMO1,2326
1790,FMO4,2329
1791,TOP1P1,7151
1792,PRRC2C,23215
1793,MYOC,4653
1794,VAMP4,8674
1795,METTL13,51603
1796,DNM3,26052
1797,DNM3-IT1,100874284
1798,DNM3OS,100628315
1799,MIR214,406996
1800,C1orf105,92346
1801,PIGC,5279
1802,SUCO,51430
1803,FASLG,356
1804,TNFSF18,8995
1805,TNFSF4,7292
1806,LOC100506023,100506023
1807,LOC101928673,101928673
1808,PRDX6,9588
1809,SLC9C2,284525
1810,ANKRD45,339416
1811,LOC730159,730159
1812,KLHL20,27252
1813,CENPL,91687
1814,DARS2,55157
1815,GAS5-AS1,100506046
1816,GAS5,60674
1817,ZBTB37,84614
1818,SERPINC1,462
1819,RC3H1,149041
1820,LOC102724601,102724601
1821,RABGAP1L,9910
1822,GPR52,9293
1823,LOC101928696,101928696
1824,CACYBP,27101
1825,MRPS14,63931
1826,TNN,63923
1827,KIAA0040,9674
1828,TNR,7143
1829,LOC101928751,101928751
1830,RFWD2,64326
1831,SCARNA3,677679
1832,PAPPA2,60676
1833,ASTN1,460
1834,BRINP2,57795
1835,LOC101928778,101928778
1836,SEC16B,89866
1837,LOC730102,730102
1838,RASAL2-AS1,100302401
1839,RASAL2,9462
1840,TEX35,84066
1841,C1orf220,400798
1842,RALGPS2,55103
1843,ANGPTL1,9068
1844,FAM20B,9917
1845,TOR3A,64222
1846,ABL2,27
1847,SOAT1,6646
1848,AXDND1,126859
1849,NPHS2,7827
1850,TDRD5,163589
1851,FAM163A,148753
1852,TOR1AIP2,163590
1853,TOR1AIP1,26092
1854,CEP350,9857
1855,QSOX1,5768
1856,FLJ23867,200058
1857,LHX4,89884
1858,LHX4-AS1,100527964
1859,ACBD6,84320
1860,OVAAL,148756
1861,XPR1,9213
1862,KIAA1614,57710
1863,STX6,10228
1864,MR1,3140
1865,IER5,51278
1866,LOC101928973,101928973
1867,CACNA1E,777
1868,ZNF648,127665
1869,FLJ46134,400799
1870,GLUL,2752
1871,TEDDM1,127670
1872,LINC00272,388719
1873,RGSL1,353299
1874,RNASEL,6041
1875,RGS16,6004
1876,LOC284648,284648
1877,RGS8,85397
1878,NPL,80896
1879,DHX9,1660
1880,SHCBP1L,81626
1881,LAMC1,3915
1882,LAMC2,3918
1883,NMNAT2,23057
1884,SMG7-AS1,284649
1885,SMG7,9887
1886,NCF2,4688
1887,ARPC5,10092
1888,RGL1,23179
1889,APOBEC4,403314
1890,COLGALT2,23127
1891,TSEN15,116461
1892,C1orf21,81563
1893,EDEM3,80267
1894,FAM129A,116496
1895,RNF2,6045
1896,TRMT1L,81627
1897,SWT1,54823
1898,IVNS1ABP,10625
1899,GS1-279B7.1,100288079
1900,LINC01350,101929093
1901,HMCN1,83872
1902,PRG4,10216
1903,TPR,7175
1904,C1orf27,54953
1905,OCLM,10896
1906,LOC102724919,102724919
1907,PDC,5132
1908,PTGS2,5743
1909,PACERR,103752588
1910,PLA2G4A,5321
1911,LINC01036,104169671
1912,BRINP3,339479
1913,LINC01351,101929120
1914,LOC440704,440704
1915,RGS18,64407
1916,RGS21,431704
1917,RGS1,5996
1918,RGS13,6003
1919,RGS2,5997
1920,LINC01032,102724954
1921,UCHL5,51377
1922,TROVE2,6738
1923,GLRX2,51022
1924,CDC73,79577
1925,B3GALT2,8707
1926,LINC01031,101929184
1927,KCNT2,343450
1928,CFH,3075
1929,CFHR3,10878
1930,CFHR1,3078
1931,CFHR4,10877
1932,CFHR5,81494
1933,F13B,2165
1934,ASPM,259266
1935,ZBTB41,360023
1936,CRB1,23418
1937,DENND1B,163486
1938,C1orf53,388722
1939,LHX9,56956
1940,NEK7,140609
1941,ATP6V1G3,127124
1942,PTPRC,5788
1943,MIR181A1HG,100131234
1944,LINC01222,102800316
1945,LINC01221,104266961
1946,NR5A2,2494
1947,LINC00862,554279
1948,ZNF281,23528
1949,KIF14,9928
1950,DDX59,83479
1951,LOC101929224,101929224
1952,CAMSAP2,23271
1953,GPR25,2848
1954,C1orf106,55765
1955,KIF21B,23046
1956,CACNA1S,779
1957,ASCL5,647219
1958,TMEM9,252839
1959,IGFN1,91156
1960,PKP1,5317
1961,TNNT2,7139
1962,LAD1,3898
1963,TNNI1,7135
1964,PHLDA3,23612
1965,CSRP1,1465
1966,RPS10P7,376693
1967,NAV1,89796
1968,IPO9-AS1,100873949
1969,MIR5191,100847050
1970,MIR1231,100302158
1971,IPO9,55705
1972,SHISA4,149345
1973,LMOD1,25802
1974,TIMM17A,10440
1975,RNPEP,6051
1976,MIR6740,102465443
1977,ELF3,1999
1978,GPR37L1,9283
1979,ARL8A,127829
1980,PTPN7,5778
1981,PTPRVP,148713
1982,LGR6,59352
1983,UBE2T,29089
1984,PPP1R12B,4660
1985,SYT2,127833
1986,KDM5B,10765
1987,PCAT6,100506696
1988,MGAT4EP,641515
1989,LOC148709,148709
1990,RABIF,5877
1991,KLHL12,59349
1992,ADIPOR1,51094
1993,CYB5R1,51706
1994,LOC100506747,100506747
1995,TMEM183A,92703
1996,TMEM183B,653659
1997,PPFIA4,8497
1998,MYOG,4656
1999,ADORA1,134
2000,MYBPH,4608
2001,CHI3L1,1116
2002,CHIT1,1118
2003,LOC100506775,100506775
2004,LINC01136,730227
2005,BTG2,7832
2006,FMOD,2331
2007,PRELP,5549
2008,OPTC,26254
2009,ATP2B4,493
2010,SNORA77,677843
2011,LINC00260,84719
2012,LAX1,54900
2013,ZC3H11A,9877
2014,ZBED6,100381270
2015,SNRPE,6635
2016,LINC00303,284573
2017,SOX13,9580
2018,ETNK2,55224
2019,LOC101929441,101929441
2020,REN,5972
2021,KISS1,3814
2022,GOLT1A,127845
2023,PLEKHA6,22874
2024,LINC00628,127841
2025,PPP1R15B,84919
2026,PIK3C2B,5287
2027,MDM4,4194
2028,LRRN2,10446
2029,NFASC,23114
2030,CNTN2,6900
2031,TMEM81,388730
2032,RBBP5,5929
2033,DSTYK,25778
2034,TMCC2,9911
2035,NUAK2,81788
2036,KLHDC8A,55220
2037,LEMD1-AS1,284576
2038,LEMD1,93273
2039,BLACAT1,101669762
2040,CDK18,5129
2041,LOC284578,284578
2042,MFSD4,148808
2043,ELK4,2005
2044,SLC45A3,85414
2045,NUCKS1,64710
2046,RAB29,8934
2047,SLC41A1,254428
2048,PM20D1,148811
2049,LOC284581,284581
2050,SLC26A9,115019
2051,FAM72A,729533
2052,AVPR1B,553
2053,C1orf186,440712
2054,CTSE,1510
2055,SRGAP2C,653464
2056,SRGAP2,23380
2057,IKBKE,9641
2058,RASSF5,83593
2059,EIF2D,1939
2060,DYRK3,8444
2061,MAPKAPK2,9261
2062,IL10,3586
2063,IL19,29949
2064,IL20,50604
2065,IL24,11009
2066,FCMR,9214
2067,PIGR,5284
2068,FCAMR,83953
2069,C1orf116,79098
2070,YOD1,55432
2071,PFKFB2,5208
2072,C4BPB,725
2073,C4BPA,722
2074,CD55,1604
2075,CR2,1380
2076,CR1,1378
2077,CR1L,1379
2078,CD46,4179
2079,LOC148696,148696
2080,CD34,947
2081,PLXNA2,5362
2082,MIR205HG,642587
2083,CAMK1G,57172
2084,LAMB3,3914
2085,G0S2,50486
2086,HSD11B1,3290
2087,TRAF3IP3,80342
2088,C1orf74,148304
2089,IRF6,3664
2090,DIEXF,27042
2091,SYT14,255928
2092,SERTAD4-AS1,574036
2093,SERTAD4,56256
2094,HHAT,55733
2095,KCNH1,3756
2096,RCOR3,55758
2097,TRAF5,7188
2098,LINC00467,84791
2099,RD3,343035
2100,SLC30A1,7779
2101,LOC105748977,105748977
2102,NEK2,4751
2103,LPGAT1,9926
2104,INTS7,25896
2105,DTL,51514
2106,LOC101929541,101929541
2107,PPP2R5A,5525
2108,TMEM206,55248
2109,NENF,29937
2110,ATF3,467
2111,FAM71A,149647
2112,BATF3,55509
2113,NSL1,25936
2114,TATDN3,128387
2115,SPATA45,149643
2116,FLVCR1-AS1,642946
2117,FLVCR1,28982
2118,VASH2,79805
2119,ANGEL2,90806
2120,RPS6KC1,26750
2121,PROX1-AS1,100505832
2122,LINC00538,100861504
2123,PROX1,5629
2124,SMYD2,56950
2125,PTPN14,5784
2126,CENPF,1063
2127,KCNK2,3776
2128,KCTD3,51133
2129,USH2A,7399
2130,LOC102723833,102723833
2131,ESRRG,2104
2132,GPATCH2,55105
2133,SPATA17,128153
2134,LINC00210,100885798
2135,LOC101929631,101929631
2136,RRP15,51018
2137,TGFB2-AS1,728463
2138,TGFB2,7042
2139,TGFB2-OT1,103611157
2140,LYPLAL1-AS1,643723
2141,LYPLAL1,127018
2142,SLC30A10,55532
2143,EPRS,2058
2144,BPNT1,10380
2145,IARS2,55699
2146,RAB3GAP2,25782
2147,AURKAPS1,6791
2148,MARK1,4139
2149,C1orf115,79762
2150,MARC2,54996
2151,MARC1,64757
2152,LINC01352,101929730
2153,HLA-AS1,100873924
2154,HLX,3142
2155,C1orf140,400804
2156,DUSP10,11221
2157,HHIPL2,79802
2158,TAF1A,9015
2159,LOC100506161,100506161
2160,MIA3,375056
2161,AIDA,64853
2162,BROX,148362
2163,FAM177B,400823
2164,DISP1,84976
2165,TLR5,7100
2166,SUSD4,55061
2167,CCDC185,164127
2168,CAPN8,388743
2169,CAPN2,824
2170,TP53BP2,7159
2171,LOC441124,441124
2172,FBXO28,23219
2173,DEGS1,8560
2174,LOC101927143,101927143
2175,LOC101927164,101927164
2176,NVL,4931
2177,CNIH4,29097
2178,WDR26,80232
2179,CNIH3,149111
2180,DNAH14,127602
2181,LBR,3930
2182,ENAH,55740
2183,SRP9,6726
2184,EPHX1,2052
2185,TMEM63A,9725
2186,LEFTY1,10637
2187,PYCR2,29920
2188,LEFTY2,7044
2189,SDE2,163859
2190,H3F3A,3020
2191,H3F3AP4,440926
2192,ACBD3,64746
2193,MIXL1,83881
2194,LIN9,286826
2195,PARP1,142
2196,C1orf95,375057
2197,ITPKB,3707
2198,ITPKB-IT1,100506443
2199,PSEN2,5664
2200,ADCK3,56997
2201,CDC42BPA,8476
2202,ZNF678,339500
2203,LOC100130093,100130093
2204,JMJD4,65094
2205,SNAP47,116841
2206,PRSS38,339501
2207,WNT9A,7483
2208,WNT3A,89780
2209,ARF1,375
2210,C1orf35,79169
2211,MRPL55,128308
2212,GUK1,2987
2213,GJC2,57165
2214,C1orf148,574432
2215,IBA57,200205
2216,C1orf145,574407
2217,OBSCN,84033
2218,TRIM11,81559
2219,TRIM17,51127
2220,HIST3H3,8290
2221,HIST3H2A,92815
2222,HIST3H2BB,128312
2223,RNF187,149603
2224,BTNL10,100129094
2225,RHOU,58480
2226,DUSP5P1,574029
2227,RAB4A,5867
2228,CCSAP,126731
2229,ACTA1,58
2230,NUP133,55746
2231,LOC101927478,101927478
2232,ABCB10,23456
2233,TAF5L,27097
2234,URB2,9816
2235,GALNT2,2590
2236,PGBD5,79605
2237,COG2,22796
2238,AGT,183
2239,CAPN9,10753
2240,C1orf198,84886
2241,LOC101927604,101927604
2242,TTC13,79573
2243,ARV1,64801
2244,FAM89A,375061
2245,TRIM67,440730
2246,LOC149373,149373
2247,C1orf131,128061
2248,GNPAT,8443
2249,EXOC8,149371
2250,SPRTN,83932
2251,EGLN1,54583
2252,SNRPD2P2,645339
2253,TSNAX,7257
2254,TSNAX-DISC1,100303453
2255,LINC00582,100287814
2256,DISC1,27185
2257,DISC2,27184
2258,DISC1-IT1,104472714
2259,SIPA1L2,57568
2260,LOC101927683,101927683
2261,MAP10,54627
2262,NTPCR,84284
2263,PCNXL2,80003
2264,KIAA1804,84451
2265,KCNK1,3775
2266,SLC35F3,148641
2267,LOC101927765,101927765
2268,COA6,388753
2269,TARBP1,6894
2270,LINC01354,100506795
2271,IRF2BP2,359948
2272,LINC00184,100302691
2273,LOC101927787,101927787
2274,LINC01132,100506810
2275,LOC101927851,101927851
2276,TOMM20,9804
2277,SNORA14B,677802
2278,RBM34,23029
2279,ARID4B,51742
2280,GGPS1,9453
2281,TBCE,6905
2282,B3GALNT2,148789
2283,GNG4,2786
2284,LYST,1130
2285,NID1,4811
2286,GPR137B,7107
2287,ERO1B,56605
2288,EDARADD,128178
2289,LGALS8,3964
2290,LGALS8-AS1,100287902
2291,HEATR1,55127
2292,ACTN2,88
2293,MTR,4548
2294,MT1HL1,645745
2295,RYR2,6262
2296,LOC100130331,100130331
2297,ZP4,57829
2298,LINC01139,339535
2299,CHRM3,1131
2300,CHRM3-AS2,100506915
2301,CHRM3-AS1,100873984
2302,RPS7P5,645884
2303,FMN2,56776
2304,GREM2,64388
2305,RGS7,6000
2306,FH,2271
2307,KMO,8564
2308,OPN3,23596
2309,CHML,1122
2310,WDR64,128025
2311,EXO1,9156
2312,BECN1P1,441925
2313,MAP1LC3C,440738
2314,PLD5,200150
2315,LINC01347,731275
2316,CEP170,9859
2317,SDCCAG8,10806
2318,AKT3,10000
2319,LOC339529,339529
2320,ZBTB18,10472
2321,C1orf100,200159
2322,ADSS,159
2323,C1orf101,257044
2324,DESI2,51029
2325,COX20,116228
2326,HNRNPU-AS1,284702
2327,HNRNPU,3192
2328,LOC101928068,101928068
2329,EFCAB2,84288
2330,KIF26B,55083
2331,SMYD3,64754
2332,LOC255654,255654
2333,TFB2M,64216
2334,CNST,163882
2335,SCCPDH,51097
2336,LINC01341,149134
2337,AHCTF1,25909
2338,ZNF695,57116
2339,ZNF670-ZNF695,100533111
2340,ZNF670,93474
2341,ZNF669,79862
2342,C1orf229,388759
2343,ZNF124,7678
2344,VN1R5,317705
2345,ZNF496,84838
2346,NLRP3,114548
2347,OR2B11,127623
2348,OR2W5,441932
2349,GCSAML,148823
2350,GCSAML-AS1,148824
2351,OR2C3,81472
2352,OR2G2,81470
2353,OR2G3,81469
2354,OR13G1,441933
